code,name,market
3629,地心引力,上櫃
3630,新鉅科,上櫃
3631,晟楠,上櫃
3632,研勤,上櫃
3646,艾恩特,上櫃
3663,鑫科,上櫃
3664,安瑞-KY,上櫃
3666,光耀,上櫃
3672,康聯訊,上櫃
3675,德微,上櫃
3680,家登,上櫃
3684,榮昌,上櫃
3685,元創精密,上櫃
3687,歐買尬,上櫃
3689,湧德,上櫃
3691,碩禾,上櫃
3693,營邦,上櫃
3707,漢磊,上櫃
3709,鑫聯大投控,上櫃
3710,連展投控,上櫃
3713,新晶投控,上櫃
4102,永日,上櫃
4105,東洋,上櫃
4107,邦特,上櫃
4109,加捷生醫,上櫃
4111,濟生,上櫃
4113,聯上,上櫃
4114,健喬,上櫃
4116,明基醫,上櫃
4120,友華,上櫃
4121,優盛,上櫃
4123,晟德,上櫃
4126,太醫,上櫃
4127,天良,上櫃
4128,中天,上櫃
4129,聯合,上櫃
4130,健亞,上櫃
4131,浩泰,上櫃
4138,曜亞,上櫃
4139,馬光-KY,上櫃
4147,中裕,上櫃
4153,鈺緯,上櫃
4154,樂威科-KY,上櫃
4157,太景*-KY,上櫃
4160,訊聯基因,上櫃
4161,聿新科,上櫃
4162,智擎,上櫃
4163,鐿鈦,上櫃
4166,友霖,上櫃
4167,松瑞藥,上櫃
4168,醣聯,上櫃
4171,瑞基,上櫃
4173,久裕,上櫃
4174,浩鼎,上櫃
4175,杏一,上櫃
4183,福永生技,上櫃
4188,安克,上櫃
4192,杏國,上櫃
4198,欣大健康,上櫃
4205,中華食,上櫃
4207,環泰,上櫃
4303,信立,上櫃
4304,勝昱,上櫃
4305,世坤,上櫃
4401,東隆興,上櫃
4402,郡都開發,上櫃
4406,新昕纖,上櫃
4413,飛寶企業,上櫃
4416,三圓,上櫃
4417,金洲,上櫃
4419,皇家美食,上櫃
4420,光明,上櫃
4430,耀億,上櫃
4432,銘旺實,上櫃
4433,興采,上櫃
4442,竣邦-KY,上櫃
4502,健信,上櫃
4503,金雨,上櫃
4506,崇友,上櫃
4510,高鋒,上櫃
4513,福裕,上櫃
4523,永彰,上櫃
4527,方土霖,上櫃
4528,江興鍛,上櫃
4529,淳紳,上櫃
4530,宏易,上櫃
4533,協易機,上櫃
4534,慶騰,上櫃
4535,至興,上櫃
4538,大詠城,上櫃
4541,晟田,上櫃
4542,科嶠,上櫃
4543,萬在,上櫃
4549,桓達,上櫃
4550,長佳,上櫃
4554,橙的,上櫃
4556,旭然,上櫃
4558,寶緯,上櫃
4561,健椿,上櫃
4563,百德,上櫃
4568,科際精密,上櫃
4577,達航科技,上櫃
4580,捷流閥業,上櫃
4584,君帆,上櫃
4609,唐鋒,上櫃
4702,中美實,上櫃
4706,大恭,上櫃
4707,磐亞,上櫃
4711,永純,上櫃
4714,永捷,上櫃
4716,大立,上櫃
4721,美琪瑪,上櫃
4726,永昕,上櫃
4728,雙美,上櫃
4729,熒茂,上櫃
4735,豪展,上櫃
4741,泓瀚,上櫃
4743,合一,上櫃
4744,皇將,上櫃
4745,合富-KY,上櫃
4747,強生,上櫃
4749,新應材,上櫃
4754,國碳科,上櫃
4760,勤凱,上櫃
4767,誠泰科技,上櫃
4768,晶呈科技,上櫃
4772,台特化,上櫃
4804,大略-KY,上櫃
4806,桂田文創,上櫃
4903,聯光通,上櫃
4905,台聯電,上櫃
4907,富宇,上櫃
4908,前鼎,上櫃
4909,新復興,上櫃
4911,德英,上櫃
4923,力士,上櫃
4924,欣厚-KY,上櫃
4931,新盛力,上櫃
4933,友輝,上櫃
4939,亞電,上櫃
4946,辣椒,上櫃
4950,金耘國際,上櫃
4951,精拓科,上櫃
4953,緯軟,上櫃
4966,譜瑞-KY,上櫃
4971,IET-KY,上櫃
4972,湯石照明,上櫃
4973,廣穎,上櫃
4974,亞泰,上櫃
4979,華星光,上櫃
4991,環宇-KY,上櫃
4995,晶達,上櫃
5009,榮剛,上櫃
5011,久陽,上櫃
5013,強新,上櫃
5014,建錩,上櫃
5015,華祺,上櫃
5016,松和,上櫃
5201,凱衛,上櫃
5202,力新,上櫃
5205,中茂,上櫃
5206,坤悅,上櫃
5209,新鼎,上櫃
5210,寶碩,上櫃
5211,蒙恬,上櫃
5212,凌網,上櫃
5213,亞昕,上櫃
5220,萬達光電,上櫃
5223,安力-KY,上櫃
5227,立凱-KY,上櫃
5228,鈺鎧,上櫃
5230,雷笛克光學,上櫃
5236,凌陽創新,上櫃
5245,智晶,上櫃
5251,天鉞電,上櫃
5263,智崴,上櫃
5272,笙科,上櫃
5274,信驊,上櫃
5276,達輝-KY,上櫃
5278,尚凡*,上櫃
5287,數字,上櫃
5289,宜鼎,上櫃
5291,邑昇,上櫃
5299,杰力,上櫃
5301,寶得利,上櫃
5302,太欣,上櫃
5309,系統電,上櫃
5310,天剛,上櫃
5312,寶島科,上櫃
5314,世紀*,上櫃
5315,光聯,上櫃
5321,美而快,上櫃
5324,士開,上櫃
5328,華容,上櫃
5340,建榮,上櫃
5344,立衛,上櫃
5345,馥鴻,上櫃
5347,世界,上櫃
5348,正能量智能,上櫃
5351,鈺創,上櫃
5353,台林,上櫃
5355,佳總,上櫃
5356,協益,上櫃
5364,力麗店,上櫃
5371,中光電,上櫃
5381,光譜,上櫃
5386,青雲,上櫃
5392,能率,上櫃
5398,慕康生醫,上櫃
5403,中菲,上櫃
5410,國眾,上櫃
5425,台半,上櫃
5426,振發,上櫃
5432,新門,上櫃
5438,東友,上櫃
5439,高技,上櫃
5443,均豪,上櫃
5450,南良,上櫃
5452,佶優,上櫃
5455,昇益,上櫃
5457,宣德,上櫃
5460,同協,上櫃
5464,霖宏,上櫃
5465,富驊,上櫃
5468,凱鈺,上櫃
5474,聰泰,上櫃
5475,德宏,上櫃
5478,智冠,上櫃
5481,新華,上櫃
5483,中美晶,上櫃
5487,通泰,上櫃
5488,松普,上櫃
5489,彩富,上櫃
5490,同亨,上櫃
5493,三聯,上櫃
5498,凱崴,上櫃
5508,永信建,上櫃
5511,德昌,上櫃
5512,力麒,上櫃
5514,三豐,上櫃
5516,雙喜,上櫃
5520,力泰,上櫃
5523,豐謙,上櫃
5529,鉅陞,上櫃
5530,龍巖,上櫃
5536,聖暉*,上櫃
5543,桓鼎-KY,上櫃
5547,久舜,上櫃
5548,安倉,上櫃
5601,台聯櫃,上櫃
5603,陸海,上櫃
5604,中連,上櫃
5609,中菲行,上櫃
5701,劍湖山,上櫃
5703,亞都,上櫃
5704,老爺知,上櫃
5864,致和證,上櫃
5878,台名,上櫃
5902,德記,上櫃
5903,全家,上櫃
5904,寶雅,上櫃
5905,南仁湖,上櫃
6015,宏遠證,上櫃
6016,康和證,上櫃
6020,大展證,上櫃
6021,美好證,上櫃
6023,元大期,上櫃
6026,福邦證,上櫃
6028,公勝保經,上櫃
6101,寬魚國際,上櫃
6103,合邦,上櫃
6104,創惟,上櫃
6109,亞元,上櫃
6111,光聚晶電,上櫃
6113,亞矽,上櫃
6114,久威,上櫃
6118,建達,上櫃
6121,新普,上櫃
6122,擎邦,上櫃
6123,上奇,上櫃
6124,業強,上櫃
6125,廣運,上櫃
6126,信音,上櫃
6127,九豪,上櫃
6129,普誠,上櫃
6130,上亞科技,上櫃
6134,萬旭,上櫃
6138,茂達,上櫃
6140,訊達,上櫃
6143,振曜,上櫃
6144,得利影,上櫃
6146,耕興,上櫃
6147,頎邦,上櫃
6148,驊宏資,上櫃
6150,撼訊,上櫃
6151,晉倫,上櫃
6154,順發,上櫃
6156,松上,上櫃
6158,禾昌,上櫃
6160,欣技,上櫃
6161,捷波,上櫃
6163,華電網,上櫃
6167,久正,上櫃
6169,昱泉,上櫃
6170,統振,上櫃
6171,大城地產,上櫃
6173,信昌電,上櫃
6174,安��,上櫃
6175,立敦,上櫃
6179,亞通,上櫃
6180,橘子,上櫃
6182,合晶,上櫃
6185,幃翔,上櫃
6186,新潤,上櫃
6187,萬潤,上櫃
6188,廣明,上櫃
6190,萬泰科,上櫃
6194,育富,上櫃
6195,詩肯,上櫃
6198,瑞築,上櫃
6199,天品,上櫃
6203,海韻電,上櫃
6204,艾華,上櫃
6207,雷科,上櫃
6208,日揚,上櫃
6210,慶生,上櫃
6212,理銘,上櫃
6217,中探針,上櫃
6218,豪勉,上櫃
6219,富旺,上櫃
6220,岳豐,上櫃
6221,晉泰,上櫃
6222,立軒,上櫃
6223,旺矽,上櫃
6227,茂綸,上櫃
6228,全譜,上櫃
6229,研通,上櫃
6231,系微,上櫃
6233,旺玖,上櫃
6234,高僑,上櫃
6236,中湛,上櫃
6237,驊訊,上櫃
6240,松崗,上櫃
6241,鑫永洋,上櫃
6242,立康,上櫃
6244,茂迪,上櫃
6245,立端,上櫃
6246,臺龍,上櫃
6248,沛波,上櫃
6259,百徽,上櫃
6261,久元,上櫃
6263,普萊德,上櫃
6264,富裔,上櫃
6265,方土昶,上櫃
6266,泰詠,上櫃
6270,倍微,上櫃
6274,台燿,上櫃
6275,元山,上櫃
6276,安鈦克,上櫃
6279,胡連,上櫃
6284,佳邦,上櫃
6290,良維,上櫃
6291,沛亨,上櫃
6292,迅德,上櫃
6294,智基,上櫃
6411,晶焱,上櫃
6417,韋僑,上櫃
6418,詠昇,上櫃
6419,京晨科,上櫃
6423,億而得,上櫃
6425,易發,上櫃
6432,今展科,上櫃
6435,大中,上櫃
6441,廣錠,上櫃
6461,益得,上櫃
6462,神盾,上櫃
6465,威潤,上櫃
6469,大樹,上櫃
6470,宇智,上櫃
6474,華豫寧,上櫃
6482,弘煜科,上櫃
6485,點序,上櫃
6486,互動,上櫃
6488,環球晶,上櫃
6492,生華科,上櫃
6494,九齊,上櫃
6496,科懋,上櫃
6498,久禾光,上櫃
6499,益安,上櫃
6506,雙邦,上櫃
6508,惠光,上櫃
6509,聚和,上櫃
6510,精測,上櫃
6512,啟發電,上櫃
6516,勤崴國際,上櫃
6517,保勝光學,上櫃
6523,達爾膚,上櫃
6527,明達醫,上櫃
6530,創威,上櫃
6532,瑞耘,上櫃
6535,順藥,上櫃
6538,倉和,上櫃
6542,隆中,上櫃
6546,正基,上櫃
6547,高端疫苗,上櫃
6548,長科*,上櫃
6556,勝品,上櫃
6560,欣普羅,上櫃
6561,是方,上櫃
6568,宏觀,上櫃
6569,醫揚,上櫃
6570,維田,上櫃
6574,霈方,上櫃
6576,逸達,上櫃
6577,勁豐,上櫃
6578,達邦蛋白,上櫃
6584,南俊國際,上櫃
6588,東典光電,上櫃
6590,普鴻,上櫃
6593,台灣銘板,上櫃
6596,寬宏藝術,上櫃
6597,立誠,上櫃
6603,富強鑫,上櫃
6609,瀧澤科,上櫃
6612,奈米醫材,上櫃
6613,朋億*,上櫃
6615,慧智,上櫃
6616,特昇-KY,上櫃
6617,共信-KY,上櫃
6620,漢達,上櫃
6624,萬年清,上櫃
6629,泰金-KY,上櫃
6637,醫影,上櫃
6640,均華,上櫃
6642,富致,上櫃
6643,M31,上櫃
6649,台生材,上櫃
6651,全宇昕,上櫃
6654,天正國際,上櫃
6661,威健生技,上櫃
6662,樂斯科,上櫃
6664,群翊,上櫃
6667,信紘科,上櫃
6679,鈺太,上櫃
6680,鑫創電子,上櫃
6683,雍智科技,上櫃
6684,安格,上櫃
6690,安�硌穈T,上櫃
6692,進能服,上櫃
6693,廣閎科,上櫃
6697,東捷資訊,上櫃
6703,軒郁,上櫃
6708,天擎,上櫃
6712,長聖,上櫃
6716,應廣,上櫃
6720,久昌,上櫃
6721,信實,上櫃
6725,矽科宏晟,上櫃
6727,亞泰金屬,上櫃
6728,上洋,上櫃
6730,常廣,上櫃
6732,昇佳電子,上櫃
6733,博晟生醫,上櫃
6735,美達科技,上櫃
6739,竹陞科技,上櫃
6741,91APP*-KY,上櫃
6751,智聯服務,上櫃
6752,叡揚,上櫃
6761,穩得,上櫃
6762,達亞,上櫃
6763,綠界科技*,上櫃
6767,台微醫,上櫃
6785,昱展新藥,上櫃
6788,華景電,上櫃
6791,虎門科技,上櫃
6803,崑鼎,上櫃
6804,明係,上櫃
6811,宏�硌穈T,上櫃
6821,聯寶,上櫃
6823,濾能,上櫃
6829,千附精密,上櫃
6840,東研信超,上櫃
6841,長佳智能,上櫃
6843,進典,上櫃
6844,諾貝兒,上櫃
6846,綠茵,上櫃
6855,數泓科,上櫃
6856,鑫傳,上櫃
6859,伯特光,上櫃
6865,偉康科技,上櫃
6870,騰雲,上櫃
6872,浩宇生醫,上櫃
6874,倍力,上櫃
6875,國邑*,上櫃
6877,鏵友益,上櫃
6881,潤德,上櫃
6884,海柏特,上櫃
6894,衛司特,上櫃
6895,宏碩系統,上櫃
6899,創為精密,上櫃
6903,巨漢,上櫃
6904,伯鑫,上櫃
6907,雅特力-KY,上櫃
6910,德鴻,上櫃
6913,鴻呈,上櫃
6922,宸曜,上櫃
6925,意藍,上櫃
6929,佑全,上櫃
6945,圓祥生技,上櫃
6953,家碩,上櫃
6961,旅天下,上櫃
6967,汎瑋材料,上櫃
6968,萬達寵物,上櫃
6971,惠民實業,上櫃
6982,大井泵浦,上櫃
6983,華洋精機,上櫃
6986,和迅,上櫃
6996,力領科技,上櫃
6997,博弘,上櫃
7402,邑錡,上櫃
7547,碩網,上櫃
7556,意德士,上櫃
7584,樂意,上櫃
7642,昶瑞機電,上櫃
7703,銳澤,上櫃
7704,明遠精密,上櫃
7708,全家餐飲,上櫃
7709,榮田,上櫃
7712,博盛半導體,上櫃
7713,威力德生醫,上櫃
7714,創泓科技,上櫃
7715,裕山,上櫃
7716,昱臺國際,上櫃
7717,萊德光電-KY,上櫃
7718,友鋮,上櫃
7723,築間,上櫃
7728,光焱科技,上櫃
7734,印能科技,上櫃
7738,東聯互動,上櫃
7743,金利食安,上櫃
7744,崴寶,上櫃
7747,昕奇雲端,上櫃
7751,竑騰,上櫃
7753,星亞,上櫃
7757,金色三麥,上櫃
7767,仁大資訊,上櫃
7770,君曜,上櫃
7772,耀穎,上櫃
7777,能率亞洲,上櫃
7782,光速火箭,上櫃
7792,安葆,上櫃
7794,宏�硒撥s,上櫃
7805,威聯通,上櫃
7810,捷創科技,上櫃
7811,民盛,上櫃
7819,精誠金融,上櫃
7820,立盈,上櫃
7828,創新服務,上櫃
7839,達人網,上櫃
7842,天能綠電,上櫃
8024,佑華,上櫃
8027,鈦昇,上櫃
8032,光菱,上櫃
8034,榮群,上櫃
8038,長園科,上櫃
8040,九暘,上櫃
8042,金山電,上櫃
8043,蜜望實,上櫃
8044,網家,上櫃
8047,星雲,上櫃
8048,德勝,上櫃
8049,晶采,上櫃
8050,廣積,上櫃
8054,安國,上櫃
8059,凱碩,上櫃
8064,東捷,上櫃
8066,來思達,上櫃
8067,志旭,上櫃
8068,全達,上櫃
8069,元太,上櫃
8071,能率網通,上櫃
8074,鉅橡,上櫃
8076,伍豐,上櫃
8077,洛��,上櫃
8080,泰霖,上櫃
8083,瑞穎,上櫃
8084,巨虹,上櫃
8085,福華,上櫃
8086,宏捷科,上櫃
8087,麗升能源,上櫃
8088,品安,上櫃
8089,康全電訊,上櫃
8091,翔名,上櫃
8092,建暐,上櫃
8093,保銳,上櫃
8096,擎亞,上櫃
8097,常珵,上櫃
8099,大世科,上櫃
8102,傑霖科技,上櫃
8107,大億金茂,上櫃
8109,博大,上櫃
8111,立��,上櫃
8121,越峰,上櫃
8147,正淩,上櫃
8155,博智,上櫃
8171,天宇,上櫃
8176,智捷,上櫃
8182,加高,上櫃
8183,精星,上櫃
8227,巨有科技,上櫃
8234,新漢,上櫃
8240,華宏,上櫃
8255,朋程,上櫃
8272,全景軟體,上櫃
8277,商丞,上櫃
8279,生展,上櫃
8284,三竹,上櫃
8289,泰藝,上櫃
8291,尚茂,上櫃
8299,群聯,上櫃
8342,益張,上櫃
8349,�矬�,上櫃
8354,冠好,上櫃
8358,金居,上櫃
8383,千附,上櫃
8390,金益鼎,上櫃
8401,白紗科,上櫃
8403,盛弘,上櫃
8409,商之器,上櫃
8410,森田,上櫃
8415,大國鋼,上櫃
8416,實威,上櫃
8421,旭源,上櫃
8423,保綠-KY,上櫃
8424,惠普,上櫃
8426,紅木-KY,上櫃
8431,匯鑽科,上櫃
8432,東生華,上櫃
8433,弘帆,上櫃
8435,鉅邁,上櫃
8436,大江,上櫃
8437,大地-KY,上櫃
8440,綠電,上櫃
8444,綠河-KY,上櫃
8446,華研,上櫃
8450,霹靂,上櫃
8455,大拓-KY,上櫃
8472,夠麻吉,上櫃
8477,創業家,上櫃
8489,三貝德,上櫃
8905,裕國,上櫃
8906,花王,上櫃
8908,欣雄,上櫃
8916,光隆,上櫃
8917,欣泰,上櫃
8921,沈氏,上櫃
8923,時報,上櫃
8924,大田,上櫃
8927,北基,上櫃
8928,鉅明,上櫃
8929,富堡,上櫃
8930,青鋼,上櫃
8931,大汽電,上櫃
8932,智通*,上櫃
8933,愛地雅,上櫃
8935,邦泰,上櫃
8936,國統,上櫃
8937,合騏*,上櫃
8938,明安,上櫃
8941,關中,上櫃
8942,森鉅,上櫃
9949,琉園,上櫃
9950,萬國通,上櫃
9951,皇田,上櫃
9960,邁達康,上櫃
9962,有益,上櫃
1260,富味鄉,興櫃
1269,乾杯,興櫃
1271,晨暉生技,興櫃
1293,利統,興櫃
1343,旭東環保,興櫃
1480,東盟開發,興櫃
1594,日高,興櫃
2071,震南鐵,興櫃
2237,華德動能,興櫃
2245,詠勝昌*,興櫃
2249,湧盛,興櫃
2252,為昇科,興櫃
2255,凱銳光電,興櫃
2256,歐特明,興櫃
2644,中信造船,興櫃
2733,維格餅家,興櫃
2741,老四川,興櫃
2758,路易莎咖啡,興櫃
2760,巨宇翔,興櫃
2761,橘焱胡同,興櫃
2938,床的世界,興櫃
2940,歐都納,興櫃
2942,京站,興櫃
3097,拍檔,興櫃
3117,年程,興櫃
3184,微邦,興櫃
3473,智通聯網,興櫃
3585,聯致,興櫃
3595,山太士,興櫃
3603,建祥國際,興櫃
3633,云光,興櫃
3644,凌嘉科,興櫃
3659,百辰,興櫃
3678,聯享,興櫃
4115,善德生技,興櫃
4117,普生,興櫃
4150,優你康,興櫃
4170,鑫品生醫,興櫃
4172,因華,興櫃
4186,尖端醫,興櫃
4194,禾生技,興櫃
4197,暐世,興櫃
4431,敏成健康,興櫃
4537,旭東,興櫃
4544,春日,興櫃
4546,長亨,興櫃
4553,盛復,興櫃
4559,久裕興,興櫃
4565,宏偉,興櫃
4570,傑生,興櫃
4573,高明鐵,興櫃
4575,銓寶,興櫃
4587,寶元數控,興櫃
4589,碩陽電機,興櫃
4724,宣捷幹細胞,興櫃
4732,彥臣,興櫃
4738,大同精化,興櫃
4765,磐采,興櫃
4925,智微,興櫃
4980,佐臻,興櫃
5240,建騰,興櫃
5246,勵威,興櫃
5248,景傳,興櫃
5254,欣訊科技,興櫃
5262,立達,興櫃
5267,龍翩,興櫃
5271,紘通,興櫃
5297,廣化,興櫃
5859,遠壽,興櫃
5863,瑞興銀,興櫃
6027,德信,興櫃
6035,悠遊卡,興櫃
6407,相互,興櫃
6428,淘米,興櫃
6434,達輝光電,興櫃
6467,泰合,興櫃
6473,美賣*,興櫃
6483,原創生醫,興櫃
6493,雷虎生,興櫃
6518,康科特,興櫃
6536,碩豐,興櫃
6539,麗彤,興櫃
6543,普惠醫工,興櫃
6549,景凱,興櫃
6555,榮炭,興櫃
6559,研晶,興櫃
6563,映智,興櫃
6564,安特羅,興櫃
6565,物聯,興櫃
6572,博錸,興櫃
6580,台睿,興櫃
6583,友松,興櫃
6586,醣基,興櫃
6595,光禹國際,興櫃
6599,普達系統,興櫃
6604,儒億,興櫃
6610,安成生技,興櫃
6618,永虹先進,興櫃
6621,華宇藥,興櫃
6622,百聿數碼,興櫃
6634,欣耀,興櫃
6638,沅聖,興櫃
6639,源大環能,興櫃
6648,斯其大,興櫃
6650,帝圖,興櫃
6659,天明製藥,興櫃
6665,康聯生醫,興櫃
6673,和詮,興櫃
6676,祥翊,興櫃
6677,瑩碩生技,興櫃
6682,華旭先進,興櫃
6696,仁新,興櫃
6704,國璽幹細胞,興櫃
6705,振躍精密,興櫃
6707,富基電通,興櫃
6709,昱厚生技,興櫃
6723,傑智環境,興櫃
6729,機光科技,興櫃
6734,安盛生,興櫃
6737,秀育,興櫃
6738,鼎��,興櫃
6744,豐技生技,興櫃
6748,亞果生醫,興櫃
6750,泰創工程,興櫃
6755,連鋐科技,興櫃
6758,冠亞,興櫃
6775,穎台科技,興櫃
6780,學習王,興櫃
6784,天凱科技,興櫃
6786,芯測,興櫃
6787,晶瑞光,興櫃
6793,天力離岸,興櫃
6797,圓點奈米,興櫃
6798,展逸,興櫃
6808,三鼎生技,興櫃
6810,新穎生醫,興櫃
6812,梭特,興櫃
6814,路迦生醫,興櫃
6815,晶鑽生醫,興櫃
6816,捷智商訊,興櫃
6817,溫士頓,興櫃
6818,連騰,興櫃
6819,眾智,興櫃
6820,連訊,興櫃
6825,和暢科技,興櫃
6826,和淞,興櫃
6827,巨生醫,興櫃
6832,金鼎科,興櫃
6833,太康精密,興櫃
6839,開陽能源,興櫃
6842,瑞宇,興櫃
6847,普瑞博,興櫃
6848,拉法醫,興櫃
6849,奇鼎科技,興櫃
6850,光鼎生技,興櫃
6857,宏�硒撢�,興櫃
6858,愛比科技,興櫃
6864,元樟生技,興櫃
6867,坦德科技,興櫃
6868,采威國際,興櫃
6876,朗齊生醫*,興櫃
6878,歐付寶,興櫃
6879,大江基因,興櫃
6882,甲尚,興櫃
6883,微電能源,興櫃
6886,遠東生技,興櫃
6891,樂迦再生,興櫃
6892,台寶生醫,興櫃
6898,程曦資訊,興櫃
6911,群運,興櫃
6912,益鈞環科*,興櫃
6915,美強光,興櫃
6917,竟天,興櫃
6920,恆勁科技,興櫃
6926,聖安生醫,興櫃
6927,聯合聚晶,興櫃
6932,水星生醫*,興櫃
6935,王子製藥,興櫃
6938,藍新資訊,興櫃
6939,啟弘生技,興櫃
6940,格斯科技*,興櫃
6946,三地能源,興櫃
6947,台鎔科技,興櫃
6959,兆捷科技,興櫃
6963,品元,興櫃
6972,博瑞達應材,興櫃
6973,永立榮,興櫃
6976,育世博-KY,興櫃
6977,聯純,興櫃
6979,勝釩,興櫃
6980,鐳洋科技,興櫃
6984,ACPAY,興櫃
6987,寶晶能源*,興櫃
6990,華鉬,興櫃
6995,野獸國,興櫃
6999,瀚醫生技,興櫃
7415,元澄半導體,興櫃
7418,香繼光,興櫃
7419,達勝,興櫃
7427,華上生醫,興櫃
7443,凡事康,興櫃
7455,樺緯物聯,興櫃
7507,環拓科技,興櫃
7516,清淨海,興櫃
7530,鋒魁科技,興櫃
7551,知識科技,興櫃
7558,群利,興櫃
7561,光晟生技,興櫃
7562,博來科技,興櫃
7566,亞果遊艇,興櫃
7575,安美得,興櫃
7578,利百景,興櫃
7583,國際海洋,興櫃
7590,怡和國際,興櫃
7595,世基生醫,興櫃
7607,通用幹細胞*,興櫃
7669,碩正科技,興櫃
7689,大鵬科CLMX,興櫃
7702,前端風電,興櫃
7706,宏�硈邿F,興櫃
7707,益芯科,興櫃
7710,東擎科技,興櫃
7719,碳基,興櫃
7724,諾亞克,興櫃
7725,列特博,興櫃
7726,暄達,興櫃
7729,仲恩生醫,興櫃
7731,火星生技*,興櫃
7735,台智雲,興櫃
7737,凱鈿,興櫃
7742,天弘化,興櫃
7745,紅陽,興櫃
7748,鑫囍創業,興櫃
7752,世紀樺欣,興櫃
7754,安基生技,興櫃
7756,多那之,興櫃
7758,睿騰能源,興櫃
7759,視航生醫,興櫃
7761,三大未來,興櫃
7762,吉晟生,興櫃
7763,崇舜,興櫃
7764,聖州,興櫃
7771,綠基,興櫃
7773,富禾生醫,興櫃
7776,奧孟亞,興櫃
7779,鍇睿國際,興櫃
7781,昕力資*,興櫃
7783,佳運,興櫃
7784,安邦生技*,興櫃
7785,北祥科服,興櫃
7789,開展,興櫃
7790,思必瑞特,興櫃
7796,擷發科,興櫃
7797,Q BURGER,興櫃
7798,將捷,興櫃
7801,華芸科技,興櫃
7806,精華生醫,興櫃
7808,訊聯智藥,興櫃
7812,稜研科技*,興櫃
7813,宇辰系統,興櫃
7814,海昌生技,興櫃
7815,新特,興櫃
7816,來穎,興櫃
7824,智寶,興櫃
7825,和亞智慧,興櫃
7826,極風雲創,興櫃
7829,思捷優達-KY,興櫃
7831,捷博,興櫃
7832,智新生技*,興櫃
7833,綠岩能源,興櫃
7834,來毅數位,興櫃
7836,智生活,興櫃
7837,啟新生,興櫃
7840,祥圃,興櫃
7841,經貿聯網,興櫃
7843,英柏得,興櫃
7846,德揚,興櫃
7847,豊漁,興櫃
7848,騏億鑫,興櫃
7849,旭誼,興櫃
7850,寶泰生醫,興櫃
7851,慧康生技*-KY,興櫃
7853,政美應用,興櫃
7854,佐茂,興櫃
7855,和運租車,興櫃
7856,漢測,興櫃
7857,合水先進,興櫃
7858,芝普,興櫃
7860,得生製藥,興櫃
7861,貝爾威勒,興櫃
7862,聚泰,興櫃
7863,中科物流,興櫃
7865,金聯成,興櫃
7866,丹立,興櫃
7867,特力屋,興櫃
7868,聖育,興櫃
7869,宏于電機,興櫃
7870,聯剛科技,興櫃
7871,安立璽榮-KY,興櫃
7872,登豐,興櫃
7873,瑞峰,興櫃
7875,安圖斯,興櫃
7876,鼎晉生技,興櫃
7877,海利普,興櫃
7878,藥祇,興櫃
7879,益材科技,興櫃
7880,聖凰,興櫃
7881,科明,興櫃
7882,倍利創投,興櫃
7883,饗賓,興櫃
7885,宏羚,興櫃
7886,科建,興櫃
7887,宇川精材,興櫃
7888,麗寶新藥,興櫃
7889,騰勢,興櫃
7890,明曜科技,興櫃
7891,博研醫藥,興櫃
7892,元鈦科,興櫃
7893,睿信,興櫃
7894,瀚軒,興櫃
7895,元進莊,興櫃
7896,喬越,興櫃
7897,禾迅綠電,興櫃
7898,乾瞻,興櫃
7899,景美,興櫃
7901,大大寬頻,興櫃
7902,宇越生醫*,興櫃
7904,任開數位,興櫃
7907,錸恩帕斯,興櫃
7909,鈺祥,興櫃
7911,阿波羅電力,興櫃
7912,新聿科,興櫃
7913,通寶半導體,興櫃
7915,廌家,興櫃
7918,創鉅材料,興櫃
7919,禾蒼,興櫃
7920,瀚陽*,興櫃
7921,台普威,興櫃
7922,源點*,興櫃
7924,TLC-KY,興櫃
7926,中華立鼎,興櫃
7927,連距電機,興櫃
7928,合聖科技*,興櫃
7929,碩通,興櫃
7931,續升綠能,興櫃
8058,耐特,興櫃
8098,慶康科技,興櫃
8119,公信,興櫃
8298,威睿,興櫃
8329,台視,興櫃
8345,超秦,興櫃
8359,錢櫃,興櫃
8458,影一,興櫃
8999,台灣積層,興櫃
9957,燁聯,興櫃
